Date,Track,Distance,Split,Sections,Weight,Section 1 Time,Finish Time
17/11/16,Hnlow,460,3.95,5555,28.4,3.95,25.2
10/11/16,Hnlow,460,4.10,5666,28.3,4.10,25.26
03/11/16,Hnlow,460,3.91,,,3.91,24.67
27/10/16,Hnlow,277,,,,,17.5
29/09/16,Hnlow,277,,1-1-,,,17.57
11/08/16,Hnlow,460,3.82,1121,28.3,3.82,24.49
28/07/16,Hnlow,460,3.92,6666,28.2,3.92,24.85
16/07/16,Hnlow,460,3.93,5444,28.1,3.93,24.91
07/07/16,Hnlow,460,3.93,6643,28.2,3.93,24.74
02/07/16,Hnlow,460,3.99,5453,28.8,3.99,24.69
26/06/16,Hnlow,460,3.92,5655,29.0,3.92,25.15
09/06/16,Hnlow,460,3.95,5321,28.0,3.95,24.88
02/06/16,Hnlow,460,3.87,1122,,3.87,25.38
26/05/16,Hnlow,460,4.13,4333,,4.13,25.52
21/05/16,Hnlow,460,4.10,,,4.10,25.65
14/12/17,Hnlow,460,3.97,4534,27.2,3.97,25.32
07/12/17,Hnlow,460,3.95,3544,27.5,3.95,25.02
02/12/17,Hnlow,460,3.95,4565,27.6,3.95,25.43
24/11/17,Hnlow,460,3.90,3333,,3.90,24.91
17/11/17,Hnlow,460,3.92,3333,,3.92,24.96
12/11/17,Hnlow,277,,2-2-,,,17.69
01/08/17,Swndn,480,2.72,3333,,2.72,28.65
25/07/17,Swndn,285,,,,,17.35
14/12/17,Hnlow,460,3.92,3205,33.0,3.92,25.67
02/12/17,Hnlow,460,3.95,2122,,3.95,25.33
17/11/17,Hnlow,460,4.03,3334,,4.03,25.51
14/12/17,Hnlow,460,3.87,1106,27.6,3.87,25.74
23/11/17,Hnlow,460,3.85,2234,27.4,3.85,25.69
16/11/17,Hnlow,460,3.80,2111,27.4,3.80,24.91
11/11/17,Hnlow,460,4.00,6553,27.0,4.00,25.11
05/11/17,Hnlow,460,,1222,,,29.12
21/10/17,Hnlow,460,3.93,1221,,3.93,25.45
15/10/17,Hnlow,277,,,,,17.54
14/12/17,Hnlow,460,3.92,2221,30.9,3.92,24.52
08/12/17,Hnlow,460,3.88,2333,31.2,3.88,24.96
25/11/17,Hnlow,460,3.91,2111,31.2,3.91,24.69
18/11/17,Hnlow,460,3.88,2333,31.8,3.88,25.07
09/11/17,Hnlow,460,3.83,2222,31.3,3.83,24.81
26/10/17,Hnlow,460,3.93,2222,31.3,3.93,24.89
19/10/17,Hnlow,460,4.01,3333,31.4,4.01,25.11
12/10/17,Hnlow,460,3.97,4656,31.5,3.97,25.21
07/10/17,Hnlow,460,4.05,5555,31.5,4.05,24.88
30/09/17,Hnlow,460,3.92,2222,,3.92,24.86
23/09/17,Hnlow,460,4.10,4422,,4.10,25.21
19/08/17,Hnlow,277,,,,,18.04
14/12/17,Hnlow,460,3.95,4335,33.0,3.95,24.79
08/12/17,Hnlow,460,3.94,3444,32.4,3.94,24.72
01/12/17,Hnlow,460,3.90,2433,32.4,3.90,24.63
25/11/17,Hnlow,460,3.89,2443,32.8,3.89,24.85
16/11/17,Hnlow,460,3.87,5665,32.7,3.87,24.88
12/11/17,Hnlow,460,3.98,1111,32.6,3.98,24.85
02/11/17,Hnlow,460,3.88,3464,32.6,3.88,25.04
28/10/17,Hnlow,460,3.88,3222,32.7,3.88,24.5
24/10/17,Harlow,415,5.21,3333,,5.21,22.11
21/10/17,Hnlow,460,3.95,4455,33.5,3.95,24.69
12/10/17,Hnlow,460,3.95,3544,33.4,3.95,24.83
07/10/17,Hnlow,460,3.93,4455,33.2,3.93,24.79
30/09/17,Hnlow,460,3.86,2222,32.8,3.86,24.68
23/09/17,Hnlow,460,3.90,4445,32.6,3.90,25.05
16/09/17,Hnlow,460,3.88,3443,32.5,3.88,24.93
14/09/17,Hnlow,460,3.89,4555,32.7,3.89,24.78
07/09/17,Hnlow,460,3.90,2344,32.7,3.90,24.9
03/09/17,Hnlow,460,4.11,6666,32.5,4.11,24.74
24/08/17,Hnlow,460,3.90,3322,,3.90,24.75
19/08/17,Hnlow,460,4.09,2333,,4.09,25.62
12/08/17,Hnlow,460,4.06,,,4.06,25.65
03/08/17,Hnlow,460,4.11,4322,,4.11,26.31
29/07/17,Hnlow,460,4.14,3333,,4.14,26.01
14/12/17,Hnlow,460,3.83,1112,28.6,3.83,24.92
08/12/17,Hnlow,460,3.78,1111,28.4,3.78,24.88
01/12/17,Hnlow,460,3.72,1111,28.2,3.72,25.14
23/11/17,Hnlow,460,3.74,2226,28.2,3.74,25.72
11/11/17,Hnlow,460,3.83,1122,27.8,3.83,25.56
09/11/17,Hnlow,460,3.77,2333,,3.77,25.44
05/11/17,Hnlow,460,,2333,,,29.66
28/10/17,Hnlow,428,1.91,,,1.91,25.48
18/07/17,Trlee,297,,,,,18.05
10/04/17,Trlee,480,,,,,0
14/12/17,Hnlow,460,3.93,3564,27.3,3.93,25.06
07/12/17,Hnlow,460,3.96,5554,27.5,3.96,24.73
23/11/17,Hnlow,460,3.83,4433,27.5,3.83,24.74
16/11/17,Hnlow,460,3.86,3334,27.2,3.86,24.82
14/11/17,Harlow,238,,1-1-,,,15.63
09/11/17,Hnlow,460,3.89,5466,26.9,3.89,25.06
02/11/17,Hnlow,460,3.86,1345,26.9,3.86,25.01
26/10/17,Hnlow,460,3.90,3144,26.9,3.90,24.87
19/10/17,Hnlow,460,3.93,4455,26.8,3.93,24.71
12/10/17,Hnlow,460,3.87,2233,26.8,3.87,24.77
05/10/17,Hnlow,460,3.75,1443,26.8,3.75,24.9
30/09/17,Hnlow,460,3.91,3344,26.8,3.91,24.89
21/09/17,Hnlow,460,3.88,1111,26.8,3.88,24.69
14/09/17,Hnlow,460,3.88,2566,26.9,3.88,25.16
07/09/17,Hnlow,460,3.92,2343,26.8,3.92,24.95
31/08/17,Hnlow,460,3.96,4244,26.8,3.96,25.06
17/08/17,Hnlow,460,4.00,2222,,4.00,25.23
10/08/17,Hnlow,277,,,,,17.66
03/08/17,Hnlow,277,,,,,17.64
13/04/17,Hnlow,460,3.85,1134,27.3,3.85,25.77
08/04/17,Hnlow,460,3.90,3455,27.2,3.90,25.22
30/03/17,Hnlow,460,3.96,3444,27.0,3.96,25.63
23/03/17,Hnlow,460,3.89,,,3.89,24.99
18/03/17,Hnlow,460,3.95,2333,,3.95,25.58
29/01/17,Hnlow,460,,2222,,,29.42
22/01/17,Hnlow,460,,,,,0
12/01/17,Hnlow,460,,3333,,,29.34
22/12/16,Hnlow,460,3.79,1133,,3.79,25.1
30/09/16,Hnlow,460,,1111,,,28.65
16/09/16,Wtrfd,480,3.31,1111,26.8,3.31,25.94
16/09/16,Wtrfd,480,3.31,1111,,3.31,25.94
09/09/16,Wtrfd,480,3.27,1112,26.8,3.27,26.64
29/07/16,Wtrfd,480,3.31,4566,26.4,3.31,27.03
08/07/16,Wtrfd,480,3.28,5444,27.3,3.28,27.39
27/05/16,Wtrfd,274,,,,,17.23
22/03/16,Cork,480,,,,,30.5
10/12/15,Cork,480,3.63,6666,26.4,3.63,26.9
05/11/15,Cork,480,,,,,30.36
28/10/15,Cork,480,,,,,31.04
22/10/15,Cork,302,,,,,19.36
14/12/17,Hnlow,460,4.09,6656,32.3,4.09,24.92
07/12/17,Hnlow,460,3.91,1111,32.2,3.91,24.74
23/11/17,Hnlow,460,3.95,4522,31.8,3.95,24.74
16/11/17,Hnlow,460,3.97,6666,31.6,3.97,24.99
12/11/17,Hnlow,460,4.11,5444,32.0,4.11,25.19
09/11/17,Hnlow,460,3.91,3245,32.0,3.91,25.18
01/11/17,PerB,480,3.93,,,3.93,25.7
29/10/17,Hnlow,460,3.82,2556,32.3,3.82,24.94
26/10/17,Hnlow,460,3.95,5655,31.5,3.95,25
19/10/17,Hnlow,460,3.89,1211,32.1,3.89,24.73
12/10/17,Hnlow,460,4.01,6665,32.1,4.01,25.36
30/09/17,Hnlow,460,4.00,6665,31.8,4.00,25.15
21/09/17,Hnlow,460,3.95,6555,31.5,3.95,25.17
14/09/17,Hnlow,460,3.97,3333,31.2,3.97,24.91
07/09/17,Hnlow,460,4.02,2222,,4.02,24.88
19/08/17,Hnlow,460,4.10,3222,,4.10,25.58
14/12/17,Hnlow,460,3.99,5443,27.6,3.99,25.08
08/12/17,Hnlow,460,3.87,3222,,3.87,25.06
02/12/17,Hnlow,460,3.79,1111,,3.79,25.09
24/11/17,Hnlow,277,,,,,17.34
14/12/17,Hnlow,460,4.00,4333,29.8,4.00,24.73
07/12/17,Hnlow,460,4.00,6664,29.2,4.00,24.49
24/11/17,Hnlow,460,3.93,2333,,3.93,24.67
17/11/17,Hnlow,460,3.98,2111,,3.98,24.35
14/12/17,Hnlow,460,3.91,1111,34.0,3.91,24.84
07/12/17,Hnlow,460,3.89,3222,34.5,3.89,24.77
01/12/17,Hnlow,460,3.90,5433,34.4,3.90,25.54
24/11/17,Hnlow,460,3.81,1111,,3.81,24.61
17/11/17,Hnlow,460,3.85,1112,,3.85,25.02
11/11/17,Hnlow,277,,,,,17.11
08/08/17,Swndn,480,2.56,3112,,2.56,28.4
01/08/17,Swndn,480,2.84,3222,,2.84,28.33
14/12/17,Hnlow,460,3.92,2222,33.5,3.92,24.84
07/12/17,Hnlow,277,,,,,17.43
03/12/17,Hnlow,460,,,,,0
26/11/17,Hnlow,460,3.99,4433,,3.99,24.75
19/11/17,Hnlow,460,4.00,3333,,4.00,24.68
11/11/17,Hnlow,460,4.00,,,4.00,24.97
14/12/17,Hnlow,460,4.03,5555,33.0,4.03,24.77
02/12/17,Hnlow,460,3.97,2222,,3.97,24.68
21/09/17,Hnlow,550,9.46,5666,32.6,9.46,-9.46
17/09/17,Hnlow,460,3.93,5543,32.8,3.93,24.57
09/09/17,Hnlow,460,3.85,4665,32.6,3.85,25.02
03/09/17,Hnlow,460,3.95,5542,32.8,3.95,24.25
24/08/17,Hnlow,460,3.93,3443,32.8,3.93,24.54
19/08/17,Hnlow,460,4.05,5443,31.8,4.05,24.33
17/08/17,Hnlow,460,4.00,6544,31.0,4.00,24.7
10/08/17,Hnlow,460,3.91,2222,31.9,3.91,24.38
06/08/17,Hnlow,460,4.05,6655,31.5,4.05,24.58
27/07/17,Hnlow,460,4.07,6644,32.1,4.07,24.37
22/07/17,Hnlow,460,4.04,4432,32.7,4.04,24.75
16/07/17,Hnlow,460,3.93,3333,33.0,3.93,24.58
08/07/17,Hnlow,460,4.01,3222,,4.01,24.79
17/06/17,Hnlow,460,4.03,5554,33.1,4.03,24.97
03/06/17,Hnlow,460,4.16,6655,33.0,4.16,25.21
25/05/17,Hnlow,460,4.09,4442,,4.09,24.94
20/05/17,Hnlow,460,4.16,3322,,4.16,25.42
13/04/17,Hnlow,428,2.12,1111,,2.12,25.94
08/04/17,Hnlow,277,,1-1-,,,18.3
14/12/17,Hnlow,460,3.99,3444,31.2,3.99,24.9
08/12/17,Hnlow,460,3.75,1112,31.0,3.75,24.55
01/12/17,Hnlow,460,3.80,1244,30.9,3.80,25.19
26/11/17,Hnlow,460,3.83,4553,31.4,3.83,24.86
19/11/17,Hnlow,460,3.89,5633,31.4,3.89,24.66
11/11/17,Hnlow,460,3.87,2322,31.5,3.87,24.7
06/11/17,Harlow,415,4.99,,,4.99,21.75
28/10/17,Hnlow,460,3.91,4333,31.6,3.91,24.78
19/10/17,Hnlow,460,3.85,1233,31.4,3.85,24.54
14/10/17,Hnlow,460,3.85,1113,31.5,3.85,24.68
07/10/17,Hnlow,460,3.99,4422,31.2,3.99,24.74
30/09/17,Hnlow,277,,4-4-,30.7,,17.12
23/09/17,Hnlow,277,,5-5-,30.5,,17.27
21/09/17,Hnlow,277,,2-2-,,,17.02
17/09/17,Hnlow,460,3.80,1134,31.1,3.80,25.18
03/09/17,Hnlow,460,3.88,2223,,3.88,24.78
30/07/17,Hnlow,460,3.83,2111,32.1,3.83,24.65
20/07/17,Hnlow,460,3.86,1222,31.3,3.86,24.76
13/07/17,Hnlow,460,3.97,4445,31.1,3.97,24.7
08/07/17,Hnlow,460,3.95,1111,,3.95,24.47
04/06/17,Hnlow,460,3.98,6444,32.0,3.98,24.91
25/05/17,Hnlow,460,3.87,5455,32.4,3.87,24.99
18/05/17,Hnlow,460,3.84,2112,,3.84,24.88
13/05/17,Hnlow,460,3.83,1222,,3.83,24.36
29/04/17,Romfd,400,3.79,2111,31.6,3.79,20.91
22/04/17,Romfd,400,3.89,5433,31.6,3.89,20.96
13/04/17,Romfd,400,3.95,6455,31.3,3.95,21.06
06/04/17,Romfd,400,3.82,5543,31.3,3.82,21
01/04/17,Romfd,400,4.00,6444,31.5,4.00,20.9
28/03/17,Romfd,400,3.79,1111,,3.79,20.81
25/02/17,Romfd,400,3.95,6332,31.8,3.95,21.02
18/02/17,Romfd,400,3.92,3321,32.3,3.92,20.79
11/02/17,Romfd,400,3.98,6422,32.6,3.98,21.16
02/02/17,Romfd,400,3.80,6666,32.9,3.80,21.13
28/01/17,Romfd,400,3.86,3233,33.0,3.86,21
23/01/17,Romfd,400,3.83,3122,32.5,3.83,20.9
14/01/17,Romfd,400,3.93,6655,32.0,3.93,21.24
05/01/17,Romfd,400,3.97,5555,31.8,3.97,21.24
26/12/16,Romfd,400,3.87,3433,32.0,3.87,20.93
19/12/16,Romfd,400,3.84,1111,31.0,3.84,20.85
14/12/16,Romfd,400,3.83,1111,31.0,3.83,21.01
30/11/16,Romfd,400,4.00,6555,30.9,4.00,21
23/11/16,Romfd,400,3.81,3211,31.1,3.81,20.75
17/11/16,Romfd,400,4.01,5665,31.2,4.01,21.04
12/11/16,Romfd,400,3.84,2222,31.3,3.84,20.79
07/11/16,Romfd,400,4.03,6655,31.7,4.03,21
29/10/16,Romfd,400,3.94,3112,31.5,3.94,20.93
22/10/16,Romfd,400,3.76,1111,31.9,3.76,20.86
13/10/16,Romfd,400,3.81,2134,32.3,3.81,21.21
06/10/16,Romfd,400,3.83,3211,32.3,3.83,20.76
28/09/16,Romfd,400,3.92,6332,31.8,3.92,20.9
24/09/16,Romfd,400,3.99,6444,31.8,3.99,21.29
10/09/16,Romfd,400,3.92,5666,31.7,3.92,21.46
30/08/16,Romfd,400,3.86,,,3.86,20.96
23/08/16,Romfd,400,3.89,3223,,3.89,21.52
27/06/16,Romfd,400,4.00,6655,30.6,4.00,21.29
16/06/16,Romfd,400,3.91,4555,30.8,3.91,21.62
08/06/16,Romfd,400,3.98,5444,31.0,3.98,20.92
01/06/16,Romfd,400,3.92,2111,,3.92,20.86
26/05/16,Romfd,400,3.95,6665,30.6,3.95,-3.95
16/05/16,Romfd,400,3.89,3222,31.0,3.89,20.8
07/05/16,Romfd,400,3.84,5344,31.7,3.84,21.13
30/04/16,Romfd,400,3.97,6322,31.8,3.97,20.86
23/04/16,Romfd,400,3.98,3231,31.8,3.98,21.01
16/04/16,Romfd,400,3.89,2445,31.4,3.89,21.45
09/04/16,Romfd,400,4.02,5344,31.0,4.02,20.9
05/04/16,Romfd,400,3.88,2111,,3.88,20.88
29/03/16,Romfd,400,3.91,1111,,3.91,20.96
22/03/16,Romfd,400,4.07,,,4.07,21.06
08/03/16,Trlee,297,,5-5-,33.2,,18.32
01/03/16,Trlee,297,,4-4-,33.2,,18.23
23/02/16,Trlee,297,,5-6-,33.2,,18.16
06/02/16,Trlee,297,,2-2-,33.2,,18.09
12/01/16,Trlee,297,,,32.3,,18.39
15/12/15,Trlee,480,3.13,3466,32.3,3.13,26.95
08/12/15,Trlee,297,,4-4-,32.3,,18.19
16/11/15,Trlee,297,,,,,17.98
16/10/15,Trlee,480,3.13,2336,32.3,3.13,26.7
22/09/15,Trlee,480,3.20,6566,31.4,3.20,26.21
15/08/15,Trlee,480,3.05,1233,30.9,3.05,26.34
07/08/15,Trlee,480,3.06,1111,30.0,3.06,25.93
24/07/15,Trlee,480,3.20,3222,30.9,3.20,26.12
23/06/15,Trlee,297,,,,,18.19
19/05/15,Trlee,480,,,,,30.1
14/12/17,Hnlow,460,,,,,0
07/12/17,Hnlow,460,4.05,2111,,4.05,24.52
02/12/17,Hnlow,460,,3333,,,28.6
24/11/17,Hnlow,277,,,,,17.32
14/12/17,Hnlow,460,3.91,4111,37.5,3.91,24.41
08/12/17,Hnlow,460,3.92,3211,37.8,3.92,24.4
01/12/17,Hnlow,460,3.81,3223,37.8,3.81,24.59
23/11/17,Hnlow,460,3.81,3232,38.0,3.81,24.77
16/11/17,Hnlow,460,3.86,2111,,3.86,24.44
11/11/17,Hnlow,277,,1-1-,,,16.89
29/10/17,Harlow,415,4.95,5111,34.0,4.95,21.2
21/10/17,Harlow,415,4.93,3222,34.7,4.93,21.38
14/10/17,Harlow,415,4.93,5555,34.6,4.93,22.08
07/10/17,Harlow,415,4.95,3111,34.4,4.95,21.21
30/09/17,Harlow,415,5.01,3211,,5.01,21.44
16/09/17,Harlow,415,4.88,1111,,4.88,21.51
01/09/17,Mldhl,375,4.23,2222,,4.23,19.8
05/08/17,Hnlow,460,3.81,3223,34.4,3.81,24.4
29/07/17,Hnlow,460,3.82,1111,34.6,3.82,24.35
22/07/17,Hnlow,460,3.85,3234,34.7,3.85,24.82
16/07/17,Hnlow,460,3.85,5555,35.1,3.85,24.49
02/07/17,Hnlow,460,3.81,3444,35.0,3.81,24.57
15/06/17,Hnlow,460,3.85,4344,34.5,3.85,24.63
08/06/17,Hnlow,460,3.82,4422,34.0,3.82,24.29
28/05/17,Hnlow,550,8.86,1111,34.5,8.86,25.35
11/05/17,Hnlow,460,3.85,2211,34.0,3.85,24.11
27/04/17,Hnlow,460,3.86,6566,34.1,3.86,24.49
20/04/17,Hnlow,460,3.90,5444,34.7,3.90,24.32
30/03/17,Hnlow,460,3.82,3122,34.7,3.82,24.25
23/03/17,Hnlow,460,3.95,6411,34.8,3.95,24.29
16/03/17,Hnlow,460,3.88,,,3.88,24.61
26/01/17,Hnlow,460,,5555,34.0,,28.32
19/01/17,Hnlow,460,,4411,34.0,,28.15
12/01/17,Hnlow,460,,6654,33.7,,28.4
17/12/16,Hnlow,460,3.90,4333,33.6,3.90,24.25
27/11/16,Hnlow,460,3.84,3344,32.8,3.84,24.48
13/11/16,Hnlow,460,3.87,6555,32.5,3.87,24.13
29/10/16,Hnlow,277,,1-1-,,,16.87
02/10/16,Hnlow,460,3.75,3445,33.2,3.75,24.43
18/09/16,Hnlow,460,,6444,33.4,,28.04
02/09/16,Mldhl,375,,,33.6,,23.41
26/08/16,Mldhl,375,,1222,,,23.28
21/08/16,Hnlow,460,3.81,3222,34.1,3.81,23.73
14/08/16,Hnlow,460,3.79,4332,33.5,3.79,23.82
07/08/16,Hnlow,460,3.80,2211,33.8,3.80,23.65
31/07/16,Hnlow,460,3.86,5322,34.4,3.86,23.93
20/07/16,Yrmth,462,5.47,5666,34.0,5.47,23.18
17/07/16,Hnlow,460,3.80,3111,34.2,3.80,23.88
11/07/16,Hove,515,4.45,,,4.45,26.13
03/07/16,Hnlow,460,3.75,2222,33.9,3.75,23.76
26/06/16,Hnlow,460,3.88,5541,34.0,3.88,23.81
19/06/16,Hnlow,460,3.73,1111,33.6,3.73,23.6
12/06/16,Hnlow,460,3.83,4222,33.8,3.83,24.01
05/06/16,Hnlow,460,3.80,5554,34.0,3.80,24.14
29/05/16,Hnlow,460,3.82,4111,34.0,3.82,23.78
22/05/16,Hnlow,460,3.84,5544,34.0,3.84,24.58
15/05/16,Hnlow,460,3.76,3122,34.0,3.76,23.86
12/05/16,Hnlow,460,3.83,3211,34.2,3.83,24.04
05/05/16,Wdon,480,4.96,4333,33.8,4.96,24.22
26/04/16,Wdon,480,4.95,1222,,4.95,24.27
21/04/16,Hnlow,460,3.77,,,3.77,24.15
17/04/16,Hnlow,460,3.79,4666,34.3,3.79,-3.79
10/04/16,Hnlow,460,3.79,5333,34.5,3.79,24.35
27/03/16,Hnlow,460,3.93,5555,34.2,3.93,24.51
20/03/16,Hnlow,460,3.77,2111,34.2,3.77,23.79
17/03/16,Hnlow,460,3.81,5333,34.9,3.81,24.26
13/03/16,Hnlow,460,3.92,4222,34.1,3.92,24.09
03/03/16,Hnlow,460,3.82,,,3.82,24.05
11/02/16,Hnlow,460,3.75,1111,,3.75,24.04
07/02/16,Hnlow,460,3.95,4111,,3.95,23.94
28/01/16,Hnlow,277,,,,,16.98
11/12/15,Clnml,480,2.91,1111,34.5,2.91,26.1
19/11/15,Thurl,302,,,34.5,,17.92
09/10/15,Wtrfd,274,,,,,16.53
28/08/15,Kilky,274,,,,,16.63
20/08/15,Thurl,480,,,,,29.86
14/12/17,Hnlow,460,3.84,1222,30.5,3.84,24.88
07/12/17,Hnlow,460,3.79,1223,30.5,3.79,24.66
24/11/17,Hnlow,460,3.81,1111,,3.81,24.41
17/11/17,Hnlow,460,3.90,1111,,3.90,24.63
13/10/17,Clnml,480,,,,,29.41
18/08/17,Clnml,480,,,,,29.8
14/12/17,Hnlow,460,3.92,5533,25.1,3.92,24.96
07/12/17,Hnlow,460,3.82,4422,25.7,3.82,24.63
23/11/17,Hnlow,460,3.85,5666,26.5,3.85,24.77
16/11/17,Hnlow,460,3.82,3665,26.4,3.82,25.08
09/11/17,Hnlow,460,3.79,2666,26.4,3.79,24.78
02/11/17,Hnlow,460,3.74,1122,26.1,3.74,24.4
26/10/17,Hnlow,460,3.79,1333,27.0,3.79,24.51
19/10/17,Hnlow,550,8.97,1233,27.3,8.97,25.34
12/10/17,Hnlow,550,9.02,2222,27.4,9.02,25.32
05/10/17,Hnlow,550,8.95,1666,27.2,8.95,25.75
28/09/17,Hnlow,460,3.79,2444,27.3,3.79,24.44
21/09/17,Hnlow,460,3.89,5554,27.0,3.89,24.8
16/09/17,Hnlow,460,3.74,2333,26.9,3.74,24.4
14/09/17,Hnlow,460,3.73,2222,27.1,3.73,24.39
31/08/17,Hnlow,460,3.82,4544,27.2,3.82,24.7
24/08/17,Hnlow,460,3.79,2344,27.3,3.79,24.48
17/08/17,Hnlow,460,3.86,3333,27.4,3.86,24.45
10/08/17,Hnlow,460,3.80,2344,27.4,3.80,24.86
03/08/17,Hnlow,460,3.79,3555,26.8,3.79,24.49
27/07/17,Hnlow,460,3.76,2111,27.1,3.76,24.11
20/07/17,Hnlow,460,3.84,2233,27.4,3.84,24.59
13/07/17,Hnlow,460,3.85,3555,27.5,3.85,24.63
06/07/17,Hnlow,460,3.86,5666,27.6,3.86,24.68
29/06/17,Hnlow,460,3.79,3444,27.3,3.79,24.71
15/06/17,Hnlow,460,3.82,3334,27.4,3.82,24.65
08/06/17,Hnlow,460,3.79,2245,27.1,3.79,24.53
01/06/17,Hnlow,460,3.82,4564,27.0,3.82,24.72
28/05/17,Hnlow,460,3.72,1122,26.8,3.72,24.09
25/05/17,Hnlow,460,3.70,1111,26.8,3.70,24.3
21/05/17,Hnlow,460,3.85,3564,26.8,3.85,24.54
18/05/17,Hnlow,460,3.85,1222,26.1,3.85,24.51
11/05/17,Hnlow,460,3.74,1111,26.2,3.74,24.42
04/05/17,Hnlow,460,3.92,3455,26.2,3.92,24.89
28/04/17,Harlow,415,4.91,1111,,4.91,21.57
20/04/17,Hnlow,460,3.78,2444,26.7,3.78,24.98
13/04/17,Hnlow,460,3.86,3665,26.7,3.86,24.74
02/04/17,Hnlow,460,3.72,2333,27.1,3.72,24.73
16/03/17,Hnlow,460,3.77,1233,27.9,3.77,24.77
05/03/17,Hnlow,460,3.84,4555,27.4,3.84,24.93
26/02/17,Hnlow,460,3.91,1121,,3.91,24.78
05/02/17,Hnlow,460,,,,,0
29/01/17,Hnlow,460,,1222,25.9,,28.97
22/01/17,Hnlow,460,,3555,26.3,,28.49
08/01/17,Hnlow,460,3.93,5666,27.2,3.93,25.08
26/12/16,Hnlow,460,3.75,1111,27.3,3.75,24.45
22/12/16,Hnlow,460,3.69,1111,27.3,3.69,24.49
15/12/16,Hnlow,460,3.74,1112,27.1,3.74,24.58
09/12/16,Hnlow,460,3.77,1223,27.3,3.77,24.68
02/12/16,Hnlow,460,3.86,2334,26.8,3.86,25.05
24/11/16,Hnlow,460,3.80,2222,,3.80,25.09
29/09/16,Hnlow,460,,,,,0
22/09/16,Hnlow,460,,3334,26.0,,28.72
15/09/16,Hnlow,460,3.78,2455,26.1,3.78,24.72
01/09/16,Hnlow,550,9.25,6665,26.2,9.25,25.19
25/08/16,Hnlow,460,3.77,1122,26.4,3.77,24.11
18/08/16,Hnlow,460,3.71,3565,26.5,3.71,24.52
14/08/16,Hnlow,460,3.80,4445,27.0,3.80,24.51
04/08/16,Hnlow,460,3.73,1334,26.9,3.73,24.28
31/07/16,Hnlow,460,3.74,1356,27.2,3.74,24.39
24/07/16,Hnlow,460,3.76,1555,27.2,3.76,26.66
21/07/16,Hnlow,460,3.86,4433,26.8,3.86,24.15
14/07/16,Hnlow,460,3.68,1111,26.9,3.68,24.09
07/07/16,Hnlow,460,3.76,1111,27.3,3.76,24.14
30/06/16,Hnlow,550,8.90,1122,27.3,8.90,25.24
23/06/16,Hnlow,550,8.92,1122,26.9,8.92,25.07
16/06/16,Hnlow,550,9.18,5333,27.4,9.18,25.45
09/06/16,Hnlow,550,8.87,1112,27.0,8.87,25.29
02/06/16,Hnlow,460,3.83,2333,27.1,3.83,25
19/05/16,Hnlow,460,3.83,3444,26.4,3.83,24.65
12/05/16,Hnlow,550,8.77,1111,25.8,8.77,25.17
28/04/16,Hnlow,460,3.89,4333,25.4,3.89,24.7
24/04/16,Hnlow,550,9.11,4555,25.4,9.11,25.33
21/04/16,Hnlow,460,3.82,1344,25.6,3.82,24.63
14/04/16,Hnlow,460,3.85,3222,25.4,3.85,24.25
07/04/16,Hnlow,460,3.78,2222,25.6,3.78,24.27
31/03/16,Hnlow,460,3.79,2544,25.8,3.79,24.73
26/03/16,Hnlow,460,3.87,2221,25.8,3.87,24.43
24/03/16,Hnlow,460,3.85,3332,25.7,3.85,24.69
10/03/16,Hnlow,460,3.84,2566,25.8,3.84,24.86
03/03/16,Hnlow,460,3.87,2221,25.9,3.87,24.66
25/02/16,Hnlow,460,3.79,3333,26.1,3.79,24.41
21/02/16,Hnlow,460,3.79,1111,26.2,3.79,24.21
18/02/16,Hnlow,460,4.00,5333,26.2,4.00,24.74
11/02/16,Hnlow,460,3.89,4333,26.2,3.89,24.57
04/02/16,Hnlow,460,3.91,4222,25.9,3.91,24.65
28/01/16,Hnlow,460,3.86,4466,25.4,3.86,25.1
21/01/16,Hnlow,460,3.83,3246,25.9,3.83,25.07
14/01/16,Hnlow,460,3.79,2223,25.8,3.79,24.73
07/01/16,Hnlow,460,3.82,1111,25.4,3.82,24.48
26/12/15,Hnlow,460,3.96,4544,25.7,3.96,24.74
17/12/15,Hnlow,460,3.92,6545,25.4,3.92,24.88
10/12/15,Hnlow,460,3.87,3334,25.4,3.87,25.07
06/12/15,Hnlow,460,3.80,1112,25.5,3.80,24.56
03/12/15,Hnlow,460,3.88,1221,25.6,3.88,24.78
26/11/15,Hnlow,460,3.80,1112,26.5,3.80,24.6
19/11/15,Hnlow,460,4.08,6666,26.9,4.08,25.25
12/11/15,Hnlow,460,3.91,3223,26.8,3.91,24.67
05/11/15,Hnlow,460,3.87,3434,26.8,3.87,25.06
29/10/15,Hnlow,460,3.84,2112,,3.84,24.78
22/10/15,Hnlow,460,3.88,2333,,3.88,25.12
12/09/15,Trlee,480,3.17,5444,25.9,3.17,27.11
28/08/15,Trlee,480,3.17,2444,25.9,3.17,26.53
14/08/15,Trlee,480,3.10,1111,25.9,3.10,26.04
01/08/15,Trlee,480,3.19,2334,25.9,3.19,26.58
18/07/15,Trlee,297,,4-4-,25.9,,18.35
09/06/15,Trlee,297,,3-3-,26.4,,18.32
22/05/15,Trlee,297,,1-2-,26.4,,18.18
28/04/15,Trlee,297,,,,,18.34
03/02/15,Trlee,480,,,,,30.43
